ID,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weatherconditions,Road_traffic_density,Type_of_vehicle,multiple_deliveries,Time_taken(min)
0x7ce4 ,5.0,18.520016,73.830547,18.630016,73.940547,Cloudy,Jam,scooter,1,47
0x6a39 ,4.9,12.304569,76.643622,12.344569,76.683622,Stormy,Medium,electric_scooter,0,31
0x70de ,4.9,21.149669,72.772629,21.259669,72.882629,Sandstorms,Medium,motorcycle,1,20
0x29af ,4.9,12.914264,77.6784,12.974264,77.7384,Fog,Medium,scooter,0,14
0x4786 ,4.6,12.979096,77.640625,13.059096,77.720625,Cloudy,Jam,motorcycle,2,46
0x69c2 ,4.9,19.003517,72.82765,19.023517,72.84765,Cloudy,High,motorcycle,1,34
0x7436 ,5.0,18.516216,73.842527,18.556216,73.882527,Stormy,Medium,scooter,0,29
0xa237 ,4.8,12.970221,77.645396,12.980221,77.655396,Stormy,Low,electric_scooter,0,21
0x7aa7 ,4.8,19.254567,72.848923,19.344567,72.938923,Stormy,Jam,motorcycle,1,32
0xa270 ,4.6,11.022298,76.998349,11.102298,77.078349,Cloudy,Medium,motorcycle,2,48
0x4fb9 ,5.0,11.02091,76.940432,11.07091,76.990432,Cloudy,Jam,electric_scooter,1,33
0x391d ,4.7,17.422819,78.449578,17.502819,78.529578,Sunny,Low,scooter,1,18
0x81a4 ,4.8,19.1093,72.825451,19.1993,72.915451,Sunny,Jam,electric_scooter,1,16
0x491c ,4.6,21.160522,72.771477,21.180522,72.791477,Stormy,High,motorcycle,1,45
0x3ef3 ,4.7,12.297954,76.665169,12.307954,76.675169,Cloudy,Low,scooter,1,15
0x50aa ,4.2,21.157735,72.768778,21.247735,72.858778,Cloudy,Medium,scooter,0,43
0x4e68 ,4.2,17.422819,78.449578,17.492819,78.519578,Sunny,Medium,motorcycle,1,39
0x4a9a ,4.9,12.935662,77.61413,13.065662,77.74413,Sunny,Medium,motorcycle,1,38
0xbe1d ,5.0,23.374878,85.335739,23.424878,85.385739,Sunny,Medium,motorcycle,0,21
0xb765 ,4.8,19.120083,72.907385,19.140083,72.927385,Sunny,Low,motorcycle,1,23
0xc8fe ,4.2,27.161694,78.034714,27.211694,78.084714,Stormy,Low,motorcycle,0,33
0x85f7 ,4.6,12.325461,76.632278,12.435461,76.742278,Fog,Medium,motorcycle,1,30
0x9b7d ,4.7,26.891191,75.802083,26.921191,75.832083,Fog,Jam,scooter,0,21
0x36f1 ,4.0,12.334022,76.618203,12.374022,76.658203,Stormy,High,scooter,1,33
0x52f7 ,4.6,12.311072,76.654878,12.391072,76.734878,Sandstorms,Low,motorcycle,0,11
0x4882 ,4.9,19.121999,72.908493,19.231999,73.018493,Sunny,Low,electric_scooter,1,23
0x63a2 ,4.7,19.178321,72.834715,19.258321,72.914715,Sandstorms,Medium,motorcycle,1,24
0x6146 ,4.8,12.323994,76.626167,12.453994,76.756167,Stormy,Low,motorcycle,0,18
0x3b89 ,4.7,18.994237,72.825553,19.104237,72.935553,Stormy,Low,scooter,0,14
0x7c38 ,4.8,22.751234,75.88949,22.881234,76.01949,Sunny,Low,motorcycle,1,27
0x7699 ,4.7,22.727021,75.884167,22.857021,76.014167,Stormy,Medium,motorcycle,0,23
0x6524 ,5.0,18.994237,72.825553,19.084237,72.915553,Sandstorms,Jam,motorcycle,1,25
0xaa93 ,4.9,13.005801,80.250744,13.035801,80.280744,Sunny,Medium,scooter,0,22
0x6f0a ,4.6,26.902908,75.792934,26.942908,75.832934,Cloudy,High,scooter,1,38
0x3eb5 ,4.8,26.913483,75.803139,26.953483,75.843139,Cloudy,Medium,electric_scooter,1,15
0xdcf7 ,4.1,23.234631,77.401663,23.264631,77.431663,Sunny,Jam,motorcycle,1,43
0xeea ,4.5,17.424114,78.347554,17.494114,78.417554,Windy,Medium,motorcycle,1,18
0xbd9d ,4.5,26.891191,75.802083,26.901191,75.812083,Fog,Low,motorcycle,1,21
0x879e ,4.8,26.88842,75.800689,26.97842,75.890689,Sunny,Medium,motorcycle,1,12
0x18da ,4.7,11.025083,77.015393,11.035083,77.025393,Sunny,Low,motorcycle,1,16
0xca9c ,4.6,19.875522,75.367127,19.895522,75.387127,Fog,High,scooter,0,20
0xc4b2 ,4.7,30.899584,75.809346,30.939584,75.849346,Fog,Medium,scooter,0,15
0xa222 ,4.7,22.751234,75.88949,22.861234,75.99949,Stormy,Jam,scooter,1,26
0xbd1a ,4.9,22.753659,75.903365,22.803659,75.953365,Cloudy,Low,motorcycle,0,19
0x1cd9 ,4.6,18.539299,73.897902,18.569299,73.927902,Sandstorms,Jam,scooter,0,16
0xa9ba ,4.6,18.53408,73.89852,18.54408,73.90852,Cloudy,Low,scooter,1,19
0x3f29 ,4.7,12.297954,76.665169,12.427954,76.795169,Sunny,Jam,scooter,1,15
0xc287 ,4.9,23.235123,77.398886,23.245123,77.408886,Stormy,Low,motorcycle,1,11
0xd45a ,4.6,30.899992,75.831338,30.939992,75.871338,Stormy,High,scooter,1,24
0x37a6 ,4.6,11.026117,76.944652,11.116117,77.034652,Fog,Low,scooter,0,27
0xdab7 ,5.0,30.892978,75.821847,30.972978,75.901847,Fog,Low,motorcycle,1,21
0x4b76 ,4.3,19.091458,72.827808,19.201458,72.937808,Fog,Jam,electric_scooter,0,35
0x7279 ,4.8,11.022298,76.998349,11.062298,77.038349,Sandstorms,Medium,motorcycle,1,27
0xbd3d ,4.7,11.022477,76.995667,11.052477,77.025667,Windy,Jam,scooter,1,18
0xaa42 ,4.7,12.98041,77.640489,13.09041,77.750489,Fog,Low,scooter,0,30
0x75ef ,4.9,21.170096,72.789122,21.260096,72.879122,Sunny,Jam,motorcycle,0,22
0x7e3e ,4.5,17.433809,78.386744,17.543809,78.496744,Stormy,Medium,electric_scooter,1,24
0xa07c ,4.7,22.651847,75.881991,22.671847,75.901991,Windy,Low,motorcycle,1,27
0x270a ,4.8,26.892312,75.806896,26.902313,75.816896,Sandstorms,Low,motorcycle,1,14
0xb95 ,4.5,17.424114,78.347554,17.434114,78.357554,Sandstorms,Low,motorcycle,1,20
0x7c3 ,5.0,19.221315,72.862381,19.241315,72.882381,Fog,Low,motorcycle,1,21
0x6640 ,4.6,26.766536,75.837333,26.846536,75.917333,Stormy,Medium,motorcycle,0,29
0x2875 ,4.6,18.516216,73.842527,18.536216,73.862527,Fog,Low,scooter,1,13
0xafdf ,4.7,22.311844,73.165081,22.371844,73.225081,Sandstorms,Medium,scooter,1,32
0x834f ,4.7,22.310237,73.158921,22.340237,73.188921,Cloudy,Low,motorcycle,1,21
0x174b ,4.6,21.170096,72.789122,21.260096,72.879122,Sandstorms,Jam,motorcycle,1,31
0x9407 ,4.6,12.913041,77.683237,12.973041,77.743237,Cloudy,Jam,scooter,1,31
0xa670 ,4.9,22.760072,75.892574,22.850072,75.982574,Sunny,Low,scooter,1,18
0xc4a2 ,4.3,15.544419,73.755736,15.614419,73.825736,Cloudy,Medium,electric_scooter,0,38
0x586b ,4.8,23.355164,85.324097,23.425164,85.394097,Windy,Medium,scooter,1,25
0xb590 ,4.6,21.175975,72.795503,21.225975,72.845503,Windy,Medium,scooter,1,21
0x821d ,4.8,19.207222,72.972281,19.337222,73.102281,Fog,Medium,electric_scooter,1,30
0xf58 ,4.7,23.357804,85.325146,23.427804,85.395146,Cloudy,Low,motorcycle,0,24
0x4070 ,4.6,18.543626,73.905101,18.583626,73.945101,Fog,High,motorcycle,1,23
0xbdfb ,4.8,22.31279,73.170283,22.36279,73.220283,Sunny,Low,scooter,1,18
0x7ab4 ,4.3,21.157735,72.768778,21.187735,72.798778,Sandstorms,Jam,motorcycle,1,34
0x7a7e ,4.9,19.254567,72.848923,19.384567,72.978923,Windy,Low,electric_scooter,0,17
0x7caa ,4.7,11.006686,76.951736,11.016686,76.961736,Stormy,High,scooter,0,18
0x9f12 ,5.0,21.157735,72.768778,21.207735,72.818778,Sandstorms,Jam,motorcycle,1,24
0xddad ,4.8,25.454648,81.834502,25.514648,81.894502,Windy,Jam,motorcycle,1,16
0xd4f2 ,4.6,30.893244,75.821817,30.953244,75.881817,Stormy,Medium,scooter,0,28
0x8e1c ,4.7,26.892312,75.806896,26.922313,75.836896,Windy,Medium,scooter,1,33
0x7e7d ,4.6,13.02978,80.208812,13.07978,80.258812,Cloudy,Medium,motorcycle,1,25
0x9f5a ,4.6,26.910262,75.783013,26.940262,75.813013,Windy,Jam,motorcycle,1,39
0xd09e ,5.0,27.161694,78.034714,27.221694,78.094714,Sandstorms,Medium,motorcycle,1,29
0x5419 ,4.9,26.88842,75.800689,26.89842,75.810689,Fog,Low,motorcycle,1,28
0xc891 ,4.1,26.469003,80.316344,26.549003,80.396344,Cloudy,Medium,motorcycle,1,31
0x8421 ,4.3,22.751234,75.88949,22.771234,75.90949,Windy,Low,motorcycle,1,22
0x1db0 ,4.5,17.45971,78.368855,17.53971,78.448855,Sandstorms,Low,motorcycle,0,13
0x8a21 ,3.8,26.902328,75.794257,26.982328,75.874257,Windy,Jam,scooter,1,37
0x6c81 ,4.9,11.021278,76.995017,11.111278,77.085017,Cloudy,Jam,scooter,2,48
0x1507 ,4.7,12.939496,77.625999,12.949496,77.635999,Stormy,Low,scooter,0,11
0xd654 ,4.5,26.473698,80.352677,26.563698,80.442677,Stormy,Medium,scooter,1,22
0x46a4 ,4.2,11.02091,76.940432,11.09091,77.010432,Windy,Medium,motorcycle,1,39
0x8047 ,4.1,18.539299,73.897902,18.589299,73.947902,Windy,Low,motorcycle,1,28
0x20fb ,4.7,18.994049,72.825203,19.084049,72.915203,Fog,Low,motorcycle,1,27
0x3255 ,5.0,18.563934,73.915367,18.623935,73.975367,Cloudy,Medium,motorcycle,0,26
0x3bca ,4.7,18.56245,73.916619,18.63245,73.986619,Cloudy,Jam,electric_scooter,0,42
0xca6 ,4.9,26.905287,75.794592,26.935287,75.824592,Sandstorms,Medium,motorcycle,0,23
0x690a ,4.6,11.000762,76.981876,11.110762,77.091876,Sunny,Low,electric_scooter,1,23
0x6d5e ,4.6,12.949934,77.699386,12.989934,77.739386,Windy,High,scooter,1,28
0x46de ,4.7,21.173493,72.801953,21.193493,72.821953,Windy,Low,scooter,0,24
0xaa99 ,4.3,17.440827,78.393391,17.570827,78.523391,Sandstorms,Medium,scooter,1,35
0x1dae ,4.8,22.695207,75.866059,22.705207,75.876059,Sunny,Low,scooter,1,13
0xe27f ,4.4,25.449872,81.836167,25.499872,81.886167,Sandstorms,Low,motorcycle,1,24
0xbc88 ,4.3,22.751234,75.88949,22.841234,75.97949,Windy,Jam,motorcycle,1,47
0x840e ,4.6,17.424114,78.347554,17.464114,78.387554,Cloudy,High,scooter,1,26
0xdaf8 ,4.0,15.498603,73.826911,15.518603,73.846911,Windy,Low,motorcycle,1,28
0x5882 ,4.7,12.906229,77.596791,12.996229,77.686791,Fog,Jam,scooter,1,37
0x4f36 ,4.7,18.56245,73.916619,18.69245,74.046619,Windy,Low,motorcycle,0,18
0xb1f8 ,5.0,12.935662,77.61413,13.015662,77.69413,Stormy,Low,electric_scooter,0,26
0x979e ,4.7,18.636215,73.751081,18.696215,73.811081,Cloudy,Jam,motorcycle,0,25
0x9722 ,4.8,26.902328,75.794257,26.932328,75.824257,Fog,Jam,scooter,1,29
0x95d3 ,4.6,22.307898,73.167788,22.417898,73.277788,Cloudy,Medium,motorcycle,1,39
0x74fa ,4.5,17.458998,78.500366,17.568998,78.610366,Windy,Medium,electric_scooter,1,31
0x2805 ,4.8,19.121999,72.908493,19.231999,73.018493,Cloudy,Jam,motorcycle,1,46
0x9e2c ,4.0,26.90519,75.810753,26.92519,75.830753,Windy,Low,motorcycle,1,15
0xcadf ,4.7,30.873988,75.842739,30.943988,75.912739,Windy,Medium,motorcycle,1,21
0x9e52 ,3.8,23.374878,85.335739,23.454878,85.415739,Fog,Low,scooter,0,38
0x25e2 ,5.0,13.026279,80.174568,13.086279,80.234568,Cloudy,Jam,scooter,0,21
0x4f87 ,5.0,21.186608,72.794136,21.276608,72.884136,Fog,Low,motorcycle,0,27
0x47e8 ,3.6,17.41233,78.449654,17.48233,78.519654,Sandstorms,Jam,motorcycle,1,34
0x217c ,3.5,23.351489,85.324253,23.431489,85.404253,Windy,Medium,motorcycle,0,34
0x7166 ,5.0,22.725748,75.898497,22.855747,76.028497,Cloudy,Jam,scooter,0,44
0x2f2e ,4.6,19.121999,72.908493,19.251999,73.038493,Sandstorms,Low,motorcycle,0,20
0x410e ,5.0,21.173493,72.801953,21.233493,72.861953,Fog,Jam,motorcycle,0,28
0x8edf ,4.7,21.183434,72.814492,21.293434,72.924492,Windy,Medium,motorcycle,1,15
0x7ab8 ,5.0,21.15276,72.778059,21.21276,72.838059,Fog,Jam,motorcycle,1,26
0x54dc ,4.4,18.539299,73.897902,18.609299,73.967902,Windy,Jam,motorcycle,1,37
0x2cd0 ,5.0,22.310237,73.158921,22.420237,73.268921,Sandstorms,Medium,electric_scooter,0,23
0xbb87 ,4.9,12.939496,77.625999,12.999496,77.685999,Stormy,Low,scooter,0,11
0x2518 ,5.0,13.022394,80.242439,13.042394,80.262439,Stormy,Low,motorcycle,1,18
0x8a8d ,4.9,17.433809,78.386744,17.523809,78.476744,Sandstorms,Medium,motorcycle,0,24
0x4c15 ,4.8,22.744648,75.894377,22.784648,75.934377,Fog,High,scooter,0,27
0xb70a ,4.7,22.727021,75.884167,22.757021,75.914167,Sunny,Jam,scooter,1,18
0xdbb7 ,5.0,15.157944,73.950889,15.177944,73.970889,Fog,Low,scooter,1,16
0xc467 ,5.0,15.51315,73.78346,15.64315,73.91346,Stormy,Medium,motorcycle,1,30
0x8012 ,4.8,12.323994,76.626167,12.433994,76.736167,Windy,Medium,scooter,1,17
0x540d ,5.0,26.90519,75.810753,26.98519,75.890753,Sunny,Jam,scooter,0,19
0x97c2 ,4.6,12.972161,77.596014,13.052161,77.676014,Sunny,Jam,scooter,0,14
0x6203 ,4.9,18.592718,73.773572,18.722718,73.903572,Stormy,Low,motorcycle,1,21
0x5a70 ,4.8,22.751234,75.88949,22.881234,76.01949,Sunny,Jam,motorcycle,0,16
0xb4ec ,5.0,12.297954,76.665169,12.387954,76.755169,Cloudy,Medium,electric_scooter,2,43
0x10ed ,4.5,11.02091,76.940432,11.06091,76.980432,Fog,High,scooter,1,30
0xd764 ,4.8,26.471617,80.313564,26.511617,80.353564,Sunny,High,motorcycle,0,20
0x5a89 ,4.8,12.98041,77.640489,13.04041,77.700489,Stormy,Medium,scooter,1,20
0xa630 ,4.5,17.426228,78.407495,17.476228,78.457495,Sandstorms,Medium,motorcycle,0,10
0x64bd ,4.8,17.41233,78.449654,17.43233,78.469654,Sunny,Low,motorcycle,1,10
0x7367 ,4.5,21.186608,72.794136,21.316608,72.924136,Stormy,Jam,motorcycle,2,38
0xaddb ,4.6,13.091809,80.219104,13.161809,80.289104,Stormy,Low,motorcycle,0,28
0x674c ,4.7,17.440827,78.393391,17.480827,78.433391,Sunny,High,motorcycle,0,28
0x86d6 ,4.3,19.221315,72.862381,19.351315,72.992381,Fog,Jam,motorcycle,3,43
0xc539 ,4.0,19.875016,75.322405,20.005016,75.452405,Stormy,Medium,motorcycle,1,39
0x1ba2 ,4.6,11.02091,76.940432,11.09091,77.010432,Sunny,Low,motorcycle,1,25
0xdfcc ,4.8,15.303897,73.914336,15.383897,73.994336,Cloudy,Jam,motorcycle,1,30
0xdeda ,4.2,30.893081,75.821495,30.973081,75.901495,Cloudy,Medium,motorcycle,1,31
0x9a93 ,3.5,26.914142,75.805704,26.974142,75.865704,Sunny,Jam,motorcycle,3,50
0x4e56 ,3.3,21.157735,72.768778,21.227735,72.838778,Sunny,Low,scooter,1,44
0x1f04 ,4.8,18.533811,73.899315,18.663811,74.029315,Fog,Jam,motorcycle,2,43
0x364d ,4.9,22.307898,73.167788,22.417898,73.277788,Sandstorms,Low,electric_scooter,1,24
0x857a ,4.7,12.970324,77.645748,13.100324,77.775748,Stormy,Low,motorcycle,0,12
0x6294 ,4.2,18.53408,73.89852,18.57408,73.93852,Fog,High,motorcycle,1,32
0x49a1 ,4.9,17.411028,78.329645,17.541028,78.459645,Stormy,Medium,motorcycle,1,20
0xb175 ,4.7,11.000762,76.981876,11.020762,77.001876,Cloudy,High,motorcycle,1,28
0x201e ,4.5,21.185047,72.80859,21.245047,72.86859,Sunny,Jam,motorcycle,0,28
0x1641 ,4.8,21.175975,72.795503,21.195975,72.815503,Sandstorms,Low,motorcycle,0,23
0x5961 ,4.8,11.003681,76.975525,11.083681,77.055525,Fog,Jam,motorcycle,2,48
0xdd16 ,4.9,30.366322,78.070453,30.406322,78.110453,Stormy,High,electric_scooter,1,30
0x18ea ,4.6,18.994049,72.825203,19.004049,72.835203,Stormy,Low,scooter,0,20
0x40c6 ,5.0,19.254567,72.848923,19.334567,72.928923,Fog,Low,motorcycle,0,20
0x2565 ,4.0,26.913483,75.803139,26.923483,75.813139,Sandstorms,Low,motorcycle,1,22
0x678f ,4.2,17.458998,78.500366,17.498998,78.540366,Cloudy,High,motorcycle,1,33
0x9899 ,4.9,18.539299,73.897902,18.579299,73.937902,Windy,High,electric_scooter,0,32
0xaac2 ,4.8,12.933284,77.615428,13.063284,77.745428,Windy,Medium,motorcycle,1,21
0x72f8 ,4.8,21.149834,72.778666,21.219834,72.848666,Sunny,Medium,motorcycle,0,29
0xb99e ,4.9,21.157735,72.768778,21.237735,72.848778,Stormy,Low,motorcycle,0,10
0x29c5 ,4.8,13.091809,80.219104,13.151809,80.279104,Sandstorms,Low,scooter,1,22
0x6554 ,4.0,23.357804,85.325146,23.447804,85.415146,Cloudy,Medium,electric_scooter,1,31
0x67e ,4.7,12.939496,77.625999,13.069496,77.755999,Sandstorms,Low,motorcycle,0,15
0x86a7 ,5.0,13.026279,80.174568,13.066279,80.214568,Cloudy,High,motorcycle,1,31
0x9173 ,4.4,21.15276,72.778059,21.24276,72.868059,Stormy,Jam,motorcycle,2,46
0x8f9c ,4.9,10.994136,76.963303,11.024136,76.993303,Cloudy,Medium,motorcycle,1,26
0x751d ,4.5,13.026279,80.174568,13.136279,80.284568,Fog,Medium,motorcycle,1,44
0xa2de ,4.6,12.325461,76.632278,12.375461,76.682278,Stormy,Jam,motorcycle,0,24
0xdda2 ,4.1,15.506205,73.766668,15.586205,73.846668,Sandstorms,Jam,motorcycle,0,37
0x259f ,4.1,23.359407,85.325055,23.379407,85.345055,Stormy,Low,motorcycle,1,31
0x3175 ,4.8,26.913726,75.75282,26.963726,75.80282,Stormy,Medium,scooter,1,27
0x28bb ,4.9,17.424114,78.347554,17.474114,78.397554,Windy,Low,scooter,1,19
0x595f ,4.9,18.536562,73.896485,18.546562,73.906485,Windy,High,electric_scooter,1,13
0x52ad ,4.7,12.323194,76.630583,12.373194,76.680583,Windy,Jam,motorcycle,1,41
0xb2e3 ,4.5,26.90519,75.810753,26.91519,75.820753,Cloudy,Low,motorcycle,0,28
0x61e8 ,4.7,18.569156,73.774723,18.639156,73.844723,Stormy,Jam,motorcycle,1,18
0x80ec ,5.0,23.351489,85.324253,23.361489,85.334253,Cloudy,Low,motorcycle,1,16
0xb8c3 ,4.4,22.31279,73.170283,22.32279,73.180283,Fog,High,motorcycle,1,32
0xb9d4 ,5.0,19.091458,72.827808,19.171458,72.907808,Stormy,Jam,scooter,1,24
0x9696 ,4.8,26.913483,75.803139,27.043483,75.933139,Sunny,Jam,motorcycle,1,26
0x57ff ,4.8,12.935662,77.61413,12.995662,77.67413,Stormy,Jam,scooter,0,11
0xcca2 ,4.7,23.211529,77.419399,23.301529,77.509399,Sunny,Jam,scooter,1,16
0x1d80 ,4.9,22.751234,75.88949,22.821234,75.95949,Cloudy,Jam,scooter,1,45
0x48b2 ,4.8,17.411028,78.329645,17.431028,78.349645,Stormy,Low,scooter,0,18
0x8edc ,4.8,19.103249,72.846749,19.143249,72.886749,Sandstorms,High,motorcycle,0,20
0x76f ,4.7,19.055831,72.833984,19.145831,72.923984,Cloudy,Jam,scooter,0,41
0x218c ,5.0,26.849596,75.800512,26.899596,75.850512,Sandstorms,Jam,motorcycle,1,26
0xc911 ,3.8,15.574828,73.766883,15.684828,73.876883,Cloudy,Low,scooter,2,34
0x3be1 ,4.7,13.049645,80.242268,13.079645,80.272268,Sunny,Low,motorcycle,1,24
0x401e ,5.0,18.530963,73.828972,18.660963,73.958972,Sunny,Jam,scooter,0,16
0x3a21 ,4.5,23.371292,85.327872,23.401292,85.357872,Sandstorms,Medium,scooter,1,28
0xdac7 ,4.1,23.232357,77.429989,23.292357,77.489989,Windy,Low,motorcycle,1,21
0xcaa0 ,4.8,15.544419,73.755736,15.594419,73.805736,Sandstorms,Jam,motorcycle,1,31
0xcc55 ,4.8,23.211529,77.419399,23.301529,77.509399,Fog,Jam,motorcycle,1,30
0xba8f ,4.3,12.3085,76.665808,12.3385,76.695808,Sandstorms,Low,motorcycle,1,17
0xd992 ,4.6,10.027364,76.308258,10.077364,76.358258,Cloudy,Low,scooter,1,10
0x8fef ,4.7,26.913726,75.75282,27.023726,75.86282,Cloudy,Medium,motorcycle,2,39
0xb359 ,4.2,11.025083,77.015393,11.075083,77.065393,Stormy,Low,motorcycle,1,27
0x1cdd ,4.6,12.323994,76.626167,12.333994,76.636167,Windy,Low,motorcycle,1,16
0x63ce ,4.5,19.120083,72.907385,19.160083,72.947385,Windy,High,motorcycle,0,28
0x299c ,4.9,12.316967,76.603067,12.366967,76.653067,Cloudy,Low,scooter,1,15
0xbe4a ,4.4,22.725835,75.887648,22.765835,75.927648,Sandstorms,Medium,motorcycle,1,33
0x277a ,4.3,19.12663,72.829976,19.23663,72.939976,Cloudy,Jam,electric_scooter,0,41
0x77fc ,4.8,17.429585,78.392621,17.489585,78.452621,Windy,Medium,scooter,0,25
0xace3 ,4.5,17.431477,78.40035,17.521477,78.49035,Sandstorms,Low,motorcycle,1,20
0x9764 ,5.0,23.354422,85.3329,23.404422,85.3829,Fog,Jam,motorcycle,1,23
0x4277 ,4.6,13.02978,80.208812,13.04978,80.228812,Fog,Low,motorcycle,0,19
0x94f2 ,4.3,22.308096,73.167753,22.328096,73.187753,Windy,Low,motorcycle,1,30
0x9e4 ,3.6,22.753839,75.897429,22.823839,75.967429,Cloudy,Low,motorcycle,1,39
0x8cdb ,4.9,19.120083,72.907385,19.170083,72.957385,Cloudy,Low,scooter,1,19
0x4111 ,4.8,18.543626,73.905101,18.613626,73.975101,Fog,Low,motorcycle,1,25
0x28d1 ,4.7,11.001753,76.986241,11.111753,77.096241,Sunny,Medium,scooter,0,29
0xd61e ,4.6,10.003064,76.307589,10.113064,76.417589,Fog,Jam,motorcycle,1,35
0x4fbf ,4.5,11.022169,76.999594,11.082169,77.059594,Fog,Medium,motorcycle,0,17
0x3a28 ,4.4,11.003008,76.97544,11.133009,77.10544,Fog,Jam,scooter,1,43
0x63e7 ,4.1,18.536718,73.830327,18.556718,73.850327,Windy,Low,motorcycle,1,26
0x29b6 ,4.7,21.17106,72.789292,21.18106,72.799292,Cloudy,Low,scooter,0,12
0x401a ,4.7,11.021278,76.995017,11.081278,77.055017,Cloudy,Low,motorcycle,0,16
0xa62f ,4.7,12.979096,77.640625,13.049096,77.710625,Fog,Jam,motorcycle,1,45
0x9738 ,4.9,18.994049,72.825203,19.024049,72.855203,Cloudy,Medium,motorcycle,0,15
0x4ba6 ,4.7,12.337928,76.617889,12.367928,76.647889,Sunny,Low,scooter,1,20
0x643d ,4.6,12.310972,76.659264,12.420972,76.769264,Sandstorms,Jam,motorcycle,0,29
0x124d ,4.6,13.054347,80.257221,13.094347,80.297221,Sunny,High,scooter,0,15
0x68f7 ,4.6,12.323978,76.627961,12.393978,76.697961,Sandstorms,Low,motorcycle,1,24
0x2faa ,4.9,26.902328,75.794257,26.922328,75.814257,Sunny,Low,scooter,0,18
0xb9fb ,4.9,21.175104,72.804342,21.205104,72.834342,Sunny,Medium,scooter,0,15
0x3855 ,4.5,22.651847,75.881991,22.681847,75.911991,Cloudy,Medium,motorcycle,1,25
0xdfda ,4.8,22.539129,88.365507,22.619129,88.445507,Stormy,Low,motorcycle,1,26
0xc137 ,4.7,15.585658,73.743606,15.595658,73.753606,Windy,Low,motorcycle,1,20
0x3114 ,4.9,11.001852,76.976268,11.031852,77.006268,Sandstorms,Low,scooter,1,14
0x86d9 ,4.7,21.170096,72.789122,21.280096,72.899122,Sandstorms,Medium,electric_scooter,0,25
0x7f84 ,5.0,23.359033,85.325347,23.369033,85.335347,Sunny,Low,scooter,1,18
0x2309 ,4.7,21.160437,72.774209,21.180437,72.794209,Fog,Low,scooter,0,17
0x25ac ,4.8,26.892312,75.806896,26.942312,75.856896,Stormy,Jam,motorcycle,0,12
0x13c7 ,3.7,22.31279,73.170283,22.42279,73.280283,Sandstorms,Jam,motorcycle,1,32
0xd2d9 ,4.6,10.000706,76.349516,10.110706,76.459516,Cloudy,Low,motorcycle,1,20
0xc6c8 ,4.9,30.905562,75.832841,31.045562,75.972841,Sandstorms,Low,motorcycle,1,21
0x7d12 ,4.8,11.003669,76.976494,11.093669,77.066494,Cloudy,Jam,scooter,1,43
0xae18 ,4.9,26.911378,75.789034,26.971378,75.849034,Fog,Low,motorcycle,1,17
0x50f7 ,4.5,11.010375,76.95295,11.050375,76.99295,Windy,Medium,motorcycle,1,17
0x947c ,4.6,21.157735,72.768778,21.237735,72.848778,Stormy,Low,motorcycle,1,21
0x4d6e ,5.0,22.74806,75.8934,22.87806,76.0234,Stormy,Medium,motorcycle,1,15
0xca8b ,4.4,15.56155,73.749092,15.67155,73.859092,Windy,Jam,scooter,0,40
0x40d2 ,4.9,12.975996,80.221898,13.005996,80.251898,Sunny,Jam,scooter,1,24
0x8bfd ,4.8,19.131141,72.813074,19.181141,72.863074,Cloudy,Medium,motorcycle,1,16
0x79da ,4.8,18.994237,72.825553,19.034237,72.865553,Stormy,High,motorcycle,1,47
0x4893 ,4.5,21.186884,72.793616,21.296884,72.903616,Stormy,Medium,motorcycle,1,24
0x5850 ,4.0,22.745049,75.892471,22.815049,75.962471,Cloudy,Jam,scooter,1,42
0x681e ,4.9,18.53408,73.89852,18.56408,73.92852,Sandstorms,Jam,electric_scooter,1,34
0x3035 ,4.6,21.185047,72.80859,21.245047,72.86859,Sunny,Low,motorcycle,1,28
0xc67 ,4.1,17.424114,78.347554,17.484114,78.407554,Stormy,Low,motorcycle,1,32
0xc946 ,4.6,27.160934,78.044095,27.230934,78.114095,Stormy,Low,motorcycle,0,22
0x2658 ,4.9,18.516216,73.842527,18.536216,73.862527,Fog,High,scooter,1,25
0x407e ,4.0,18.56245,73.916619,18.57245,73.926619,Stormy,Low,motorcycle,1,23
0x371f ,4.6,26.921411,75.793604,26.991411,75.863604,Fog,Jam,scooter,0,37
0x51c6 ,4.5,18.53408,73.89852,18.62408,73.98852,Sunny,Jam,scooter,0,25
0x3ec1 ,4.6,19.065838,72.832658,19.195838,72.962658,Stormy,Medium,motorcycle,0,32
0x94e9 ,4.6,12.284747,76.625861,12.374747,76.715861,Sandstorms,Jam,scooter,0,17
0xc453 ,4.7,23.266261,77.379605,23.286261,77.399605,Fog,High,motorcycle,1,25
0x1591 ,4.6,22.751857,75.866699,22.771857,75.886699,Fog,Low,motorcycle,1,24
0x1cea ,4.6,18.536562,73.896485,18.546562,73.906485,Sandstorms,Low,scooter,0,25
0x4932 ,4.9,26.90519,75.810753,26.98519,75.890753,Windy,Medium,motorcycle,1,21
0xa049 ,5.0,26.913987,75.752891,26.973987,75.812891,Stormy,Medium,scooter,0,28
0xab1b ,5.0,17.422819,78.449578,17.532819,78.559578,Sunny,Jam,scooter,1,24
0xa109 ,4.8,17.438263,78.397865,17.568263,78.527865,Windy,Medium,motorcycle,0,24
